location,iso_code,date,people_vaccinated_per_hundred,daily_vaccinations_per_million
Albania,ALB,1/10/2021,0,
Albania,ALB,1/11/2021,,22
Albania,ALB,1/12/2021,0,22
Albania,ALB,1/13/2021,0.01,22
Albania,ALB,1/14/2021,0.01,23
Albania,ALB,1/15/2021,0.01,22
Albania,ALB,1/16/2021,0.01,22
Albania,ALB,1/17/2021,0.01,20
Albania,ALB,1/18/2021,0.02,19
Albania,ALB,1/19/2021,0.02,18
Albania,ALB,1/20/2021,0.02,16
Albania,ALB,1/21/2021,0.02,14
Albania,ALB,1/22/2021,,12
Albania,ALB,1/23/2021,,9
Albania,ALB,1/24/2021,,7
Albania,ALB,1/25/2021,,5
Albania,ALB,1/26/2021,,3
Albania,ALB,1/27/2021,,1
Albania,ALB,1/28/2021,,
Albania,ALB,1/29/2021,,
Albania,ALB,1/30/2021,,
Albania,ALB,1/31/2021,,
Albania,ALB,2/1/2021,,
Albania,ALB,2/2/2021,0.02,
Albania,ALB,2/3/2021,,4
Albania,ALB,2/4/2021,,8
Albania,ALB,2/5/2021,,12
Albania,ALB,2/6/2021,,16
Albania,ALB,2/7/2021,,21
Albania,ALB,2/8/2021,,25
Albania,ALB,2/9/2021,0.02,28
Algeria,DZA,1/29/2021,,
Algeria,DZA,1/30/2021,,1
Andorra,AND,1/25/2021,0.75,
Andorra,AND,1/26/2021,,854
Andorra,AND,1/27/2021,,854
Andorra,AND,1/28/2021,,854
Andorra,AND,1/29/2021,,854
Andorra,AND,1/30/2021,,854
Andorra,AND,1/31/2021,,854
Andorra,AND,2/1/2021,1.34,854
Andorra,AND,2/2/2021,,777
Andorra,AND,2/3/2021,,712
Andorra,AND,2/4/2021,,647
Andorra,AND,2/5/2021,,569
Andorra,AND,2/6/2021,,505
Andorra,AND,2/7/2021,,440
Andorra,AND,2/8/2021,,362
Andorra,AND,2/9/2021,,362
Andorra,AND,2/10/2021,1.67,362
Argentina,ARG,12/29/2020,,
Argentina,ARG,12/30/2020,,346
Argentina,ARG,12/31/2020,,346
Argentina,ARG,1/1/2021,,245
Argentina,ARG,1/2/2021,,194
Argentina,ARG,1/3/2021,,164
Argentina,ARG,1/4/2021,,143
Argentina,ARG,1/5/2021,,177
Argentina,ARG,1/6/2021,,181
Argentina,ARG,1/7/2021,,185
Argentina,ARG,1/8/2021,,233
Argentina,ARG,1/9/2021,,264
Argentina,ARG,1/10/2021,,296
Argentina,ARG,1/11/2021,,327
Argentina,ARG,1/12/2021,,311
Argentina,ARG,1/13/2021,,295
Argentina,ARG,1/14/2021,,295
Argentina,ARG,1/15/2021,,295
Argentina,ARG,1/16/2021,,287
Argentina,ARG,1/17/2021,,279
Argentina,ARG,1/18/2021,,272
Argentina,ARG,1/19/2021,,264
Argentina,ARG,1/20/2021,0.54,256
Argentina,ARG,1/21/2021,0.55,259
Argentina,ARG,1/22/2021,0.56,249
Argentina,ARG,1/23/2021,0.57,246
Argentina,ARG,1/24/2021,0.58,229
Argentina,ARG,1/25/2021,0.58,200
Argentina,ARG,1/26/2021,0.59,213
Argentina,ARG,1/27/2021,0.6,222
Argentina,ARG,1/28/2021,0.61,197
Argentina,ARG,1/29/2021,0.62,204
Argentina,ARG,1/30/2021,0.62,248
Argentina,ARG,1/31/2021,,250
Argentina,ARG,2/1/2021,0.62,264
Argentina,ARG,2/2/2021,,254
Argentina,ARG,2/3/2021,0.63,248
Argentina,ARG,2/4/2021,0.66,367
Argentina,ARG,2/5/2021,,359
Argentina,ARG,2/6/2021,0.68,332
Argentina,ARG,2/7/2021,0.71,411
Argentina,ARG,2/8/2021,0.71,429
Argentina,ARG,2/9/2021,0.71,401
Argentina,ARG,2/10/2021,0.75,439
Argentina,ARG,2/11/2021,0.8,407
Austria,AUT,1/10/2021,0.08,
Austria,AUT,1/11/2021,0.13,
Austria,AUT,1/12/2021,0.15,
Austria,AUT,1/13/2021,0.22,
Austria,AUT,1/14/2021,0.33,717
Austria,AUT,1/15/2021,0.44,1026
Austria,AUT,1/16/2021,0.56,1014
Austria,AUT,1/17/2021,0.62,964
Austria,AUT,1/18/2021,0.67,1074
Austria,AUT,1/19/2021,0.78,1208
Austria,AUT,1/20/2021,0.96,1683
Austria,AUT,1/21/2021,1.17,1677
Austria,AUT,1/22/2021,1.35,1526
Austria,AUT,1/23/2021,1.47,1469
Austria,AUT,1/24/2021,1.5,1418
Austria,AUT,1/25/2021,1.52,1399
Austria,AUT,1/26/2021,1.63,1431
Austria,AUT,1/27/2021,1.71,1021
Austria,AUT,1/28/2021,1.82,718
Austria,AUT,1/29/2021,1.93,717
Austria,AUT,1/30/2021,2.04,824
Austria,AUT,1/31/2021,2.06,847
Austria,AUT,2/1/2021,2.07,803
Austria,AUT,2/2/2021,2.11,851
Austria,AUT,2/3/2021,2.16,967
Austria,AUT,2/4/2021,2.21,1015
Austria,AUT,2/5/2021,2.24,1087
Austria,AUT,2/6/2021,2.31,1014
Austria,AUT,2/7/2021,2.33,1034
Austria,AUT,2/8/2021,2.35,1117
Austria,AUT,2/9/2021,2.39,1110
Austria,AUT,2/10/2021,2.43,1224
Austria,AUT,2/11/2021,2.49,1285
Bahrain,BHR,12/23/2020,2.29,
Bahrain,BHR,12/24/2020,2.94,6527
Bahrain,BHR,12/25/2020,2.97,3402
Bahrain,BHR,12/26/2020,3.03,2467
Bahrain,BHR,12/27/2020,3.15,2152
Bahrain,BHR,12/28/2020,3.23,1886
Bahrain,BHR,12/29/2020,3.29,1673
Bahrain,BHR,12/30/2020,3.37,1541
Bahrain,BHR,12/31/2020,3.45,720
Bahrain,BHR,1/1/2021,3.49,739
Bahrain,BHR,1/2/2021,3.53,717
Bahrain,BHR,1/3/2021,3.57,594
Bahrain,BHR,1/4/2021,3.62,554
Bahrain,BHR,1/5/2021,3.75,659
Bahrain,BHR,1/6/2021,4.02,937
Bahrain,BHR,1/7/2021,4.25,1141
Bahrain,BHR,1/8/2021,4.6,1590
Bahrain,BHR,1/9/2021,4.95,2020
Bahrain,BHR,1/10/2021,5.25,2398
Bahrain,BHR,1/11/2021,5.44,2602
Bahrain,BHR,1/12/2021,5.75,2844
Bahrain,BHR,1/13/2021,5.96,2762
Bahrain,BHR,1/14/2021,6.44,3134
Bahrain,BHR,1/15/2021,7.22,3738
Bahrain,BHR,1/16/2021,8.06,4450
Bahrain,BHR,1/17/2021,8.32,4392
Bahrain,BHR,1/18/2021,8.39,4217
Bahrain,BHR,1/19/2021,8.44,3847
Bahrain,BHR,1/20/2021,8.47,3591
Bahrain,BHR,1/21/2021,,3207
Bahrain,BHR,1/22/2021,,2400
Bahrain,BHR,1/23/2021,,1502
Bahrain,BHR,1/24/2021,,1437
Bahrain,BHR,1/25/2021,,1636
Bahrain,BHR,1/26/2021,9.75,1877
Bahrain,BHR,1/27/2021,9.86,1982
Bahrain,BHR,1/28/2021,9.96,1819
Bahrain,BHR,1/29/2021,9.98,1545
Bahrain,BHR,1/30/2021,10.02,1292
Bahrain,BHR,1/31/2021,10.08,1082
Bahrain,BHR,2/1/2021,10.16,890
Bahrain,BHR,2/2/2021,10.23,682
Bahrain,BHR,2/3/2021,10.29,618
Bahrain,BHR,2/4/2021,10.42,654
Bahrain,BHR,2/5/2021,10.55,817
Bahrain,BHR,2/6/2021,10.73,1017
Bahrain,BHR,2/7/2021,11.25,1666
Bahrain,BHR,2/8/2021,11.82,2368
Bahrain,BHR,2/9/2021,12.51,3263
Bahrain,BHR,2/10/2021,12.91,3736
Bahrain,BHR,2/11/2021,13.22,4003
Bangladesh,BGD,1/26/2021,0,
Bangladesh,BGD,1/27/2021,0,0
Bangladesh,BGD,1/28/2021,0,2
Bangladesh,BGD,1/29/2021,,7
Bangladesh,BGD,1/30/2021,,10
Bangladesh,BGD,1/31/2021,,12
Bangladesh,BGD,2/1/2021,,13
Bangladesh,BGD,2/2/2021,,14
Bangladesh,BGD,2/3/2021,,16
Bangladesh,BGD,2/4/2021,,19
Bangladesh,BGD,2/5/2021,,19
Bangladesh,BGD,2/6/2021,,19
Bangladesh,BGD,2/7/2021,0.02,19
Bangladesh,BGD,2/8/2021,,80
Bangladesh,BGD,2/9/2021,0.11,142
Bangladesh,BGD,2/10/2021,0.21,277
Belgium,BEL,12/28/2020,0,
Belgium,BEL,12/29/2020,0,0
Belgium,BEL,12/30/2020,0.01,21
Belgium,BEL,12/31/2020,0.01,14
Belgium,BEL,1/1/2021,0.01,11
Belgium,BEL,1/2/2021,,9
Belgium,BEL,1/3/2021,,7
Belgium,BEL,1/4/2021,0.01,6
Belgium,BEL,1/5/2021,0.02,26
Belgium,BEL,1/6/2021,0.05,67
Belgium,BEL,1/7/2021,0.12,167
Belgium,BEL,1/8/2021,0.2,280
Belgium,BEL,1/9/2021,0.23,319
Belgium,BEL,1/10/2021,0.23,324
Belgium,BEL,1/11/2021,0.28,391
Belgium,BEL,1/12/2021,0.41,562
Belgium,BEL,1/13/2021,0.59,769
Belgium,BEL,1/14/2021,0.79,947
Belgium,BEL,1/15/2021,0.98,1114
Belgium,BEL,1/16/2021,1.03,1137
Belgium,BEL,1/17/2021,1.05,1172
Belgium,BEL,1/18/2021,1.14,1235
Belgium,BEL,1/19/2021,1.3,1275
Belgium,BEL,1/20/2021,1.48,1272
Belgium,BEL,1/21/2021,1.73,1358
Belgium,BEL,1/22/2021,1.98,1432
Belgium,BEL,1/23/2021,2.05,1467
Belgium,BEL,1/24/2021,2.06,1450
Belgium,BEL,1/25/2021,2.16,1452
Belgium,BEL,1/26/2021,2.24,1364
Belgium,BEL,1/27/2021,2.35,1308
Belgium,BEL,1/28/2021,2.48,1211
Belgium,BEL,1/29/2021,2.58,1091
Belgium,BEL,1/30/2021,2.59,1049
Belgium,BEL,1/31/2021,2.59,1037
Belgium,BEL,2/1/2021,2.63,992
Belgium,BEL,2/2/2021,2.71,1121
Belgium,BEL,2/3/2021,2.78,1262
Belgium,BEL,2/4/2021,2.86,1369
Belgium,BEL,2/5/2021,2.92,1475
Belgium,BEL,2/6/2021,2.93,1491
Belgium,BEL,2/7/2021,2.93,1516
Belgium,BEL,2/8/2021,2.95,1534
Belgium,BEL,2/9/2021,3,1545
Belgium,BEL,2/10/2021,3.05,1444
Belgium,BEL,2/11/2021,3.07,1235
Bermuda,BMU,1/10/2021,0,
Bermuda,BMU,1/11/2021,,4464
Bermuda,BMU,1/12/2021,,4464
Bermuda,BMU,1/13/2021,,4464
Bermuda,BMU,1/14/2021,,4464
Bermuda,BMU,1/15/2021,,4464
Bermuda,BMU,1/16/2021,2.67,4464
Bermuda,BMU,1/17/2021,,4239
Bermuda,BMU,1/18/2021,,4015
Bermuda,BMU,1/19/2021,,3790
Bermuda,BMU,1/20/2021,,3565
Bermuda,BMU,1/21/2021,,3356
Bermuda,BMU,1/22/2021,,3131
Bermuda,BMU,1/23/2021,4.71,2907
Bermuda,BMU,1/24/2021,,3131
Bermuda,BMU,1/25/2021,,3356
Bermuda,BMU,1/26/2021,,3597
Bermuda,BMU,1/27/2021,,3822
Bermuda,BMU,1/28/2021,,4047
Bermuda,BMU,1/29/2021,,4272
Bermuda,BMU,1/30/2021,7.86,4512
Bermuda,BMU,1/31/2021,,5235
Bermuda,BMU,2/1/2021,,5974
Bermuda,BMU,2/2/2021,,6696
Bermuda,BMU,2/3/2021,,7435
Bermuda,BMU,2/4/2021,,8174
Bermuda,BMU,2/5/2021,,8896
Bermuda,BMU,2/6/2021,12.05,9635
Bermuda,BMU,2/7/2021,,8944
Bermuda,BMU,2/8/2021,,8270
Bermuda,BMU,2/9/2021,13.49,7580
Bolivia,BOL,1/28/2021,,
Bolivia,BOL,1/29/2021,,1
Bolivia,BOL,1/30/2021,,2
Bolivia,BOL,1/31/2021,,2
Bolivia,BOL,2/1/2021,,12
Bolivia,BOL,2/2/2021,,27
Bolivia,BOL,2/3/2021,,51
Bolivia,BOL,2/4/2021,,54
Bolivia,BOL,2/5/2021,,64
Bolivia,BOL,2/6/2021,,73
Bolivia,BOL,2/7/2021,,83
Bolivia,BOL,2/8/2021,,87
Bolivia,BOL,2/9/2021,,85
Bolivia,BOL,2/10/2021,,71
Bolivia,BOL,2/11/2021,,71
Brazil,BRA,1/16/2021,0,
Brazil,BRA,1/17/2021,0,1
Brazil,BRA,1/18/2021,0,3
Brazil,BRA,1/19/2021,0.01,18
Brazil,BRA,1/20/2021,0.01,34
Brazil,BRA,1/21/2021,0.06,128
Brazil,BRA,1/22/2021,0.12,193
Brazil,BRA,1/23/2021,0.25,361
Brazil,BRA,1/24/2021,0.28,406
Brazil,BRA,1/25/2021,0.33,470
Brazil,BRA,1/26/2021,0.4,563
Brazil,BRA,1/27/2021,0.53,740
Brazil,BRA,1/28/2021,0.68,883
Brazil,BRA,1/29/2021,0.78,956
Brazil,BRA,1/30/2021,0.91,985
Brazil,BRA,1/31/2021,0.96,988
Brazil,BRA,2/1/2021,0.99,957
Brazil,BRA,2/2/2021,1.08,970
Brazil,BRA,2/3/2021,1.19,935
Brazil,BRA,2/4/2021,1.45,1090
Brazil,BRA,2/5/2021,1.45,946
Brazil,BRA,2/6/2021,1.6,940
Brazil,BRA,2/7/2021,1.66,994
Brazil,BRA,2/8/2021,1.68,996
Brazil,BRA,2/9/2021,1.78,1027
Brazil,BRA,2/10/2021,1.91,1074
Brazil,BRA,2/11/2021,2.04,896
Bulgaria,BGR,12/29/2020,0.02,
Bulgaria,BGR,12/30/2020,0.07,416
Bulgaria,BGR,12/31/2020,,213
Bulgaria,BGR,1/1/2021,0.07,145
Bulgaria,BGR,1/2/2021,,115
Bulgaria,BGR,1/3/2021,,97
Bulgaria,BGR,1/4/2021,,85
Bulgaria,BGR,1/5/2021,0.08,77
Bulgaria,BGR,1/6/2021,0.11,68
Bulgaria,BGR,1/7/2021,0.16,132
Bulgaria,BGR,1/8/2021,0.19,177
Bulgaria,BGR,1/9/2021,0.19,176
Bulgaria,BGR,1/10/2021,,179
Bulgaria,BGR,1/11/2021,0.2,183
Bulgaria,BGR,1/12/2021,0.23,212
Bulgaria,BGR,1/13/2021,0.25,188
Bulgaria,BGR,1/14/2021,0.25,135
Bulgaria,BGR,1/15/2021,0.26,98
Bulgaria,BGR,1/16/2021,0.26,100
Bulgaria,BGR,1/17/2021,0.27,95
Bulgaria,BGR,1/18/2021,0.27,113
Bulgaria,BGR,1/19/2021,0.27,133
Bulgaria,BGR,1/20/2021,0.29,146
Bulgaria,BGR,1/21/2021,0.3,156
Bulgaria,BGR,1/22/2021,0.31,164
Bulgaria,BGR,1/23/2021,0.31,160
Bulgaria,BGR,1/24/2021,0.31,158
Bulgaria,BGR,1/25/2021,0.32,147
Bulgaria,BGR,1/26/2021,0.34,142
Bulgaria,BGR,1/27/2021,0.36,181
Bulgaria,BGR,1/28/2021,0.39,255
Bulgaria,BGR,1/29/2021,0.4,302
Bulgaria,BGR,1/30/2021,0.4,306
Bulgaria,BGR,1/31/2021,0.4,308
Bulgaria,BGR,2/1/2021,0.42,326
Bulgaria,BGR,2/2/2021,0.44,345
Bulgaria,BGR,2/3/2021,0.48,354
Bulgaria,BGR,2/4/2021,0.53,337
Bulgaria,BGR,2/5/2021,0.57,330
Bulgaria,BGR,2/6/2021,0.57,329
Bulgaria,BGR,2/7/2021,0.57,327
Bulgaria,BGR,2/8/2021,0.6,334
Bulgaria,BGR,2/9/2021,0.64,340
Bulgaria,BGR,2/10/2021,0.68,330
Bulgaria,BGR,2/11/2021,0.74,352
Canada,CAN,12/19/2020,0.02,
Canada,CAN,12/26/2020,0.09,
Canada,CAN,1/2/2021,0.21,
Canada,CAN,1/9/2021,0.56,
Canada,CAN,1/12/2021,,
Canada,CAN,1/13/2021,,113
Canada,CAN,1/14/2021,,193
Canada,CAN,1/15/2021,,284
Canada,CAN,1/16/2021,1.5,386
Canada,CAN,1/17/2021,,488
Canada,CAN,1/18/2021,,590
Canada,CAN,1/19/2021,,729
Canada,CAN,1/20/2021,,747
Canada,CAN,1/21/2021,,1498
Canada,CAN,1/22/2021,,1552
Canada,CAN,1/23/2021,2.07,1514
Canada,CAN,1/24/2021,,1475
Canada,CAN,1/25/2021,,1436
Canada,CAN,1/26/2021,,1390
Canada,CAN,1/27/2021,,1532
Canada,CAN,1/28/2021,,773
Canada,CAN,1/29/2021,,700
Canada,CAN,1/30/2021,2.31,684
Canada,CAN,1/31/2021,,668
Canada,CAN,2/1/2021,,652
Canada,CAN,2/2/2021,,602
Canada,CAN,2/3/2021,,412
Canada,CAN,2/4/2021,,395
Canada,CAN,2/5/2021,,397
Canada,CAN,2/6/2021,,419
Canada,CAN,2/7/2021,,441
Canada,CAN,2/8/2021,,463
Canada,CAN,2/9/2021,,505
Canada,CAN,2/10/2021,,586
Canada,CAN,2/11/2021,,648
Cayman Islands,CYM,12/26/2020,0,
Cayman Islands,CYM,12/27/2020,,4184
Cayman Islands,CYM,12/28/2020,,4184
Cayman Islands,CYM,12/29/2020,,4184
Cayman Islands,CYM,12/30/2020,,4184
Cayman Islands,CYM,12/31/2020,,4184
Cayman Islands,CYM,1/1/2021,,4184
Cayman Islands,CYM,1/2/2021,,4184
Cayman Islands,CYM,1/3/2021,,4184
Cayman Islands,CYM,1/4/2021,,4184
Cayman Islands,CYM,1/5/2021,,4184
Cayman Islands,CYM,1/6/2021,,4184
Cayman Islands,CYM,1/7/2021,,4184
Cayman Islands,CYM,1/8/2021,,4184
Cayman Islands,CYM,1/9/2021,,4184
Cayman Islands,CYM,1/10/2021,,4184
Cayman Islands,CYM,1/11/2021,,4184
Cayman Islands,CYM,1/12/2021,,4184
Cayman Islands,CYM,1/13/2021,,4184
Cayman Islands,CYM,1/14/2021,,4184
Cayman Islands,CYM,1/15/2021,,4184
Cayman Islands,CYM,1/16/2021,,4184
Cayman Islands,CYM,1/17/2021,,4184
Cayman Islands,CYM,1/18/2021,,4184
Cayman Islands,CYM,1/19/2021,,4184
Cayman Islands,CYM,1/20/2021,,4184
Cayman Islands,CYM,1/21/2021,,4184
Cayman Islands,CYM,1/22/2021,,4184
Cayman Islands,CYM,1/23/2021,,4184
Cayman Islands,CYM,1/24/2021,,4184
Cayman Islands,CYM,1/25/2021,,4184
Cayman Islands,CYM,1/26/2021,,4184
Cayman Islands,CYM,1/27/2021,,4184
Cayman Islands,CYM,1/28/2021,,4184
Cayman Islands,CYM,1/29/2021,,4184
Cayman Islands,CYM,1/30/2021,,4184
Cayman Islands,CYM,1/31/2021,,4184
Cayman Islands,CYM,2/1/2021,,4184
Cayman Islands,CYM,2/2/2021,,4184
Cayman Islands,CYM,2/3/2021,,4184
Cayman Islands,CYM,2/4/2021,11.89,4184
Cayman Islands,CYM,2/5/2021,,4717
Cayman Islands,CYM,2/6/2021,,5250
Cayman Islands,CYM,2/7/2021,,5782
Cayman Islands,CYM,2/8/2021,,6315
Cayman Islands,CYM,2/9/2021,13.45,6847
Cayman Islands,CYM,2/10/2021,13.56,7288
Chile,CHL,12/24/2020,0,
Chile,CHL,12/25/2020,0.03,250
Chile,CHL,12/26/2020,0.04,207
Chile,CHL,12/27/2020,0.05,143
Chile,CHL,12/28/2020,,108
Chile,CHL,12/29/2020,,87
Chile,CHL,12/30/2020,,73
Chile,CHL,12/31/2020,,63
Chile,CHL,1/1/2021,,28
Chile,CHL,1/2/2021,,5
Chile,CHL,1/3/2021,,3
Chile,CHL,1/4/2021,0.05,3
Chile,CHL,1/5/2021,0.05,13
Chile,CHL,1/6/2021,0.06,14
Chile,CHL,1/7/2021,,18
Chile,CHL,1/8/2021,,22
Chile,CHL,1/9/2021,,26
Chile,CHL,1/10/2021,,29
Chile,CHL,1/11/2021,,33
Chile,CHL,1/12/2021,,27
Chile,CHL,1/13/2021,0.06,29
Chile,CHL,1/14/2021,0.07,54
Chile,CHL,1/15/2021,0.07,75
Chile,CHL,1/16/2021,0.07,71
Chile,CHL,1/17/2021,0.07,68
Chile,CHL,1/18/2021,0.13,141
Chile,CHL,1/19/2021,0.22,276
Chile,CHL,1/20/2021,0.24,295
Chile,CHL,1/21/2021,0.28,331
Chile,CHL,1/22/2021,0.29,308
Chile,CHL,1/23/2021,0.29,314
Chile,CHL,1/24/2021,,315
Chile,CHL,1/25/2021,0.29,238
Chile,CHL,1/26/2021,0.3,117
Chile,CHL,1/27/2021,0.3,98
Chile,CHL,1/28/2021,0.3,32
Chile,CHL,1/29/2021,0.3,30
Chile,CHL,1/30/2021,0.3,24
Chile,CHL,1/31/2021,,48
Chile,CHL,2/1/2021,,72
Chile,CHL,2/2/2021,0.35,81
Chile,CHL,2/3/2021,0.67,535
Chile,CHL,2/4/2021,1.47,1680
Chile,CHL,2/5/2021,2.91,3757
Chile,CHL,2/6/2021,3.1,4024
Chile,CHL,2/7/2021,3.16,4082
Chile,CHL,2/8/2021,4.06,5403
Chile,CHL,2/9/2021,5.36,7398
Chile,CHL,2/10/2021,6.76,9003
Chile,CHL,2/11/2021,8.11,9805
China,CHN,12/15/2020,,
China,CHN,12/16/2020,,130
China,CHN,12/17/2020,,130
China,CHN,12/18/2020,,130
China,CHN,12/19/2020,,130
China,CHN,12/20/2020,,130
China,CHN,12/21/2020,,130
China,CHN,12/22/2020,,130
China,CHN,12/23/2020,,130
China,CHN,12/24/2020,,130
China,CHN,12/25/2020,,130
China,CHN,12/26/2020,,130
China,CHN,12/27/2020,,130
China,CHN,12/28/2020,,130
China,CHN,12/29/2020,,130
China,CHN,12/30/2020,,130
China,CHN,12/31/2020,,130
China,CHN,1/1/2021,,161
China,CHN,1/2/2021,,192
China,CHN,1/3/2021,,223
China,CHN,1/4/2021,,254
China,CHN,1/5/2021,,285
China,CHN,1/6/2021,,316
China,CHN,1/7/2021,,347
China,CHN,1/8/2021,,347
China,CHN,1/9/2021,,347
China,CHN,1/10/2021,,323
China,CHN,1/11/2021,,298
China,CHN,1/12/2021,,273
China,CHN,1/13/2021,,248
China,CHN,1/14/2021,,269
China,CHN,1/15/2021,,291
China,CHN,1/16/2021,,312
China,CHN,1/17/2021,,358
China,CHN,1/18/2021,,404
China,CHN,1/19/2021,,450
China,CHN,1/20/2021,,496
China,CHN,1/21/2021,,535
China,CHN,1/22/2021,,575
China,CHN,1/23/2021,,614
China,CHN,1/24/2021,,653
China,CHN,1/25/2021,,692
China,CHN,1/26/2021,,732
China,CHN,1/27/2021,,771
China,CHN,1/28/2021,,691
China,CHN,1/29/2021,,612
China,CHN,1/30/2021,,532
China,CHN,1/31/2021,,453
China,CHN,2/1/2021,,581
China,CHN,2/2/2021,,709
China,CHN,2/3/2021,,837
China,CHN,2/4/2021,,961
China,CHN,2/5/2021,,1084
China,CHN,2/6/2021,,1208
China,CHN,2/7/2021,,1331
China,CHN,2/8/2021,,1247
China,CHN,2/9/2021,,1163
Costa Rica,CRI,12/24/2020,,
Costa Rica,CRI,12/25/2020,,47
Costa Rica,CRI,12/26/2020,,47
Costa Rica,CRI,12/27/2020,,47
Costa Rica,CRI,12/28/2020,,47
Costa Rica,CRI,12/29/2020,,47
Costa Rica,CRI,12/30/2020,,47
Costa Rica,CRI,12/31/2020,,47
Costa Rica,CRI,1/1/2021,,47
Costa Rica,CRI,1/2/2021,,47
Costa Rica,CRI,1/3/2021,,47
Costa Rica,CRI,1/4/2021,,81
Costa Rica,CRI,1/5/2021,,115
Costa Rica,CRI,1/6/2021,,150
Costa Rica,CRI,1/7/2021,,184
Costa Rica,CRI,1/8/2021,,218
Costa Rica,CRI,1/9/2021,,272
Costa Rica,CRI,1/10/2021,,326
Costa Rica,CRI,1/11/2021,,345
Costa Rica,CRI,1/12/2021,,365
Costa Rica,CRI,1/13/2021,,385
Costa Rica,CRI,1/14/2021,,404
Costa Rica,CRI,1/15/2021,0.49,424
Costa Rica,CRI,1/16/2021,,406
Costa Rica,CRI,1/17/2021,,387
Costa Rica,CRI,1/18/2021,0.57,369
Costa Rica,CRI,1/19/2021,,384
Costa Rica,CRI,1/20/2021,,398
Costa Rica,CRI,1/21/2021,,413
Costa Rica,CRI,1/22/2021,,427
Costa Rica,CRI,1/23/2021,,460
Costa Rica,CRI,1/24/2021,,493
Costa Rica,CRI,1/25/2021,0.9,526
Costa Rica,CRI,1/26/2021,,489
Costa Rica,CRI,1/27/2021,,452
Costa Rica,CRI,1/28/2021,,415
Costa Rica,CRI,1/29/2021,,379
Costa Rica,CRI,1/30/2021,,342
Costa Rica,CRI,1/31/2021,,305
Costa Rica,CRI,2/1/2021,0.9,269
Costa Rica,CRI,2/2/2021,,300
Costa Rica,CRI,2/3/2021,,331
Costa Rica,CRI,2/4/2021,,363
Costa Rica,CRI,2/5/2021,,394
Costa Rica,CRI,2/6/2021,,425
Costa Rica,CRI,2/7/2021,,457
Costa Rica,CRI,2/8/2021,0.92,488
Croatia,HRV,12/30/2020,0.19,
Croatia,HRV,12/31/2020,,269
Croatia,HRV,1/1/2021,,269
Croatia,HRV,1/2/2021,,269
Croatia,HRV,1/3/2021,0.3,269
Croatia,HRV,1/4/2021,,252
Croatia,HRV,1/5/2021,0.34,241
Croatia,HRV,1/6/2021,,325
Croatia,HRV,1/7/2021,0.5,405
Croatia,HRV,1/8/2021,0.61,519
Croatia,HRV,1/9/2021,0.73,655
Croatia,HRV,1/10/2021,,656
Croatia,HRV,1/11/2021,,669
Croatia,HRV,1/12/2021,,683
Croatia,HRV,1/13/2021,0.84,604
Croatia,HRV,1/14/2021,0.93,605
Croatia,HRV,1/15/2021,1.01,576
Croatia,HRV,1/16/2021,1.12,553
Croatia,HRV,1/17/2021,,611
Croatia,HRV,1/18/2021,,669
Croatia,HRV,1/19/2021,1.32,727
Croatia,HRV,1/20/2021,,811
Croatia,HRV,1/21/2021,,814
Croatia,HRV,1/22/2021,,815
Croatia,HRV,1/23/2021,,721
Croatia,HRV,1/24/2021,,682
Croatia,HRV,1/25/2021,1.41,643
Croatia,HRV,1/26/2021,,633
Croatia,HRV,1/27/2021,,596
Croatia,HRV,1/28/2021,,560
Croatia,HRV,1/29/2021,,524
Croatia,HRV,1/30/2021,,511
Croatia,HRV,1/31/2021,,498
Croatia,HRV,2/1/2021,1.43,485
Croatia,HRV,2/2/2021,,468
Croatia,HRV,2/3/2021,1.44,450
Croatia,HRV,2/4/2021,1.45,627
Croatia,HRV,2/5/2021,,586
Croatia,HRV,2/6/2021,,587
Croatia,HRV,2/7/2021,,588
Croatia,HRV,2/8/2021,,589
Croatia,HRV,2/9/2021,1.49,567
Cyprus,CYP,1/6/2021,,
Cyprus,CYP,1/7/2021,,610
Cyprus,CYP,1/8/2021,,610
Cyprus,CYP,1/9/2021,,610
Cyprus,CYP,1/10/2021,,610
Cyprus,CYP,1/11/2021,,678
Cyprus,CYP,1/12/2021,,725
Cyprus,CYP,1/13/2021,,758
Cyprus,CYP,1/14/2021,,808
Cyprus,CYP,1/15/2021,,857
Cyprus,CYP,1/16/2021,,937
